year;country;desc country;commodity group;main commercial species;ers code;english name;volume(kg);weight;value(eur)
2019;IT;Italy;Freshwater fish;Carp;FCC;Crucian carp;13700;Live weight;69100
2019;FR;France;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;217322;Live weight;1383316
2019;IT;Italy;Freshwater fish;Carp;FCP;Common carp;192000;Live weight;891400
2019;FR;France;Freshwater fish;Other freshwater fish;FRX;Roaches nei;946262;Live weight;4417441
2019;IT;Italy;Freshwater fish;Other freshwater fish;FCY;Cyprinids nei;10100;Live weight;45300
2019;FR;France;Freshwater fish;Other freshwater fish;FTE;Tench;285024;Live weight;1313695
2019;IT;Italy;Freshwater fish;Other freshwater fish;FPE;European perch;500;Live weight;6250
2019;FR;France;Bivalves and other molluscs and aquatic invertebrates;Abalone;HLT;Tuberculate abalone;7000;Live weight;93792
2019;IT;Italy;Freshwater fish;Other freshwater fish;FTE;Tench;17000;Live weight;113000
2019;FR;France;Miscellaneous aquatic products;Seaweed and other algae;HQW;Unicell. Chlorella green alga;4765;Live weight;27343
2019;IT;Italy;Freshwater fish;Other freshwater fish;ITM;Black bullhead;73800;Live weight;401000
2019;FR;France;Crustaceans;Shrimp, warmwater;KUP;Kuruma prawn;68628;Live weight;1522786
2019;IT;Italy;Freshwater fish;Freshwater catfish;ITP;Channel catfish;102300;Live weight;415630
2019;FR;France;Other marine fish;Other marine fish;MGR;Meagre;669428;Live weight;5644892
2019;IT;Italy;Crustaceans;Shrimp, warmwater;KUP;Kuruma prawn;4600;Live weight;83650
2019;FR;France;Freshwater fish;Other freshwater fish;MPS;Largemouth black bass;44211;Live weight;239277
2019;IT;Italy;Other marine fish;Other marine fish;MGR;Meagre;69500;Live weight;318000
2019;FR;France;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MSM;Mediterranean mussel;6047154;Live weight;10322298
2019;IT;Italy;Other marine fish;Other marine fish;MGS; ;100900;Live weight;594240
2019;FR;France;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MUS;Blue mussel;54207836;Live weight;123382924
2019;IT;Italy;Freshwater fish;Other freshwater fish;MPS;Largemouth black bass;83500;Live weight;573500
2019;FR;France;Other marine fish;Other marine fish;MZZ;Marine fishes nei;1083635;Live weight;12624642
2019;IT;Italy;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MSM;Mediterranean mussel;52546800;Live weight;44632096
2019;FR;France;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYF;European flat oyster;1187555;Live weight;7171537
2019;IT;Italy;Other marine fish;Other marine fish;MUL;Mullets nei;317733;Live weight;2753816
2019;FR;France;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYG;Pacific cupped oyster;84759542;Live weight;391126947
2019;IT;Italy;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYF;European flat oyster;2000;Live weight;8780
2019;FR;France;Other marine fish;Seabream, gilthead;SBG;Gilthead seabream;2344256;Live weight;18885683
2019;IT;Italy;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYG;Pacific cupped oyster;96900;Live weight;474525
2019;FR;France;Miscellaneous aquatic products;Seaweed and other algae;SIZ;Spirulina nei;200598;Live weight;6904320
2019;IT;Italy;Other marine fish;Seabream, gilthead;SBG;Gilthead seabream;6782727;Live weight;49839428
2019;FR;France;Salmonids;Other salmonids;SLX;Salmonoids nei;426530;Live weight;3349956
2019;IT;Italy;Freshwater fish;Other freshwater fish;SBH;Striped bass, hybrid;214500;Live weight;1268000
2019;FR;France;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;288570;Live weight;929952
2019;IT;Italy;Other marine fish;Seabream, other;SBX;Porgies, seabreams nei;12400;Live weight;115050
2019;FR;France;Miscellaneous aquatic products;Seaweed and other algae;SWX;Seaweeds nei;63930;Live weight;1063763
2019;IT;Italy;Flatfish;Sole, common;SOL;Common sole;10600;Live weight;132980
2019;FR;France;Salmonids;Trout;TRR;Rainbow trout;34539570;Live weight;125307630
2019;IT;Italy;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;1301000;Live weight;6606500
2019;FR;France;Salmonids;Trout;TRS;Sea trout;557070;Live weight;4332082
2019;IT;Italy;Salmonids;Trout;SVF;Brook trout;803100;Live weight;3532600
2019;FR;France;Miscellaneous aquatic products;Seaweed and other algae;TZZ; ;1450;Live weight;32640
2019;IT;Italy;Other marine fish;Seabream, other;SWA;White seabream;2500;Live weight;20000
2019;FR;France;Miscellaneous aquatic products;Seaweed and other algae;UDP;Wakame;104931;Live weight;403343
2019;IT;Italy;Salmonids;Other salmonids;TLV;Grayling;2000;Live weight;20000
2019;HR;Croatia;Freshwater fish;Other freshwater fish;APR;Sterlet sturgeon;740;Live weight;3509
2019;IT;Italy;Salmonids;Trout;TRO;Trouts nei;204500;Live weight;1152200
2019;HR;Croatia;Tuna and tuna-like species;Tuna, bluefin;BFT;Atlantic bluefin tuna;2746740;Live weight;31810789
2019;IT;Italy;Salmonids;Trout;TRR;Rainbow trout;37339700;Live weight;114493526
2019;IT;Italy;Salmonids;Trout;TRS;Sea trout;559100;Live weight;2390790
2019;IT;Italy;Salmonids;Other salmonids;WHF;Whitefishes nei;5000;Live weight;45000
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Molluscs and aquatic invertebrates, other;BOY;Purple dye murex;200;Live weight;5200
2019;PT;Portugal;Other marine fish;Seabass, European;BSS;European seabass;881900;Live weight;6296774
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;CLJ;Japanese carpet shell;5880;Live weight;31266
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;CLV;Venus clams nei;43000;Live weight;269772
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;COC;Common edible cockle;249020;Live weight;457961
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;CTG;Grooved carpet shell;3229010;Live weight;56151386
2019;PT;Portugal;Freshwater fish;Eel;ELE;European eel;770;Live weight;8870
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;EQI;Sword razor shell;660;Live weight;4620
2019;PT;Portugal;Other marine fish;Other marine fish;MGR;Meagre;2950;Live weight;17169
2019;PT;Portugal;Other marine fish;Other marine fish;MGS; ;3140;Live weight;16678
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MSM;Mediterranean mussel;565480;Live weight;868956
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MYV;Mytilus mussels nei;106230;Live weight;108505
2019;PT;Portugal;Flatfish;Sole, other;OAL;Senegalese sole;231920;Live weight;2690272
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;OBN;Peppery furrow;140;Live weight;1890
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYC;Cupped oysters nei;210220;Live weight;795497
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYF;European flat oyster;20050;Live weight;135338
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYG;Pacific cupped oyster;1377590;Live weight;4305632
2019;PT;Portugal;Crustaceans;Shrimp, miscellaneous;PVR;Atlantic ditch shrimp;2260;Live weight;9068
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;RAE;European razor clam;8370;Live weight;53902
2019;PT;Portugal;Other marine fish;Seabream, gilthead;SBG;Gilthead seabream;1648110;Live weight;8844148
2019;PT;Portugal;Flatfish;Sole, common;SOL;Common sole;2110;Live weight;28505
2019;PT;Portugal;Other marine fish;Seabream, other;SWA;White seabream;1500;Live weight;7961
2019;PT;Portugal;Miscellaneous aquatic products;Seaweed and other algae;SWB;Brown seaweeds;90;Live weight;960
2019;PT;Portugal;Miscellaneous aquatic products;Seaweed and other algae;SWG;Green seaweeds;26090;Live weight;377131
2019;PT;Portugal;Miscellaneous aquatic products;Seaweed and other algae;SWR;Red seaweeds;210;Live weight;4344
2019;PT;Portugal;Miscellaneous aquatic products;Seaweed and other algae;SWX;Seaweeds nei;150;Live weight;6660
2019;PT;Portugal;Salmonids;Trout;TRR;Rainbow trout;675630;Live weight;2251706
2019;PT;Portugal;Salmonids;Trout;TRS;Sea trout;6640;Live weight;36852
2019;PT;Portugal;Flatfish;Turbot;TUR;Turbot;3580330;Live weight;24238834
2019;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;VNA;Golden carpet shell;1110;Live weight;3792
2018;BG;Bulgaria;Freshwater fish;Carp;BIC;Bighead carp;963000;Live weight;896000
2018;BG;Bulgaria;Freshwater fish;Other freshwater fish;BKC;Black carp;0;Live weight;1000
2018;BG;Bulgaria;Freshwater fish;Other freshwater fish;CGO;Goldfish;154000;Live weight;108000
2018;BG;Bulgaria;Freshwater fish;Freshwater catfish;CLZ;North African catfish;108000;Live weight;284000
2018;BG;Bulgaria;Salmonids;Salmon;COH;Coho(=Silver)salmon;46000;Live weight;398000
2018;BG;Bulgaria;Crustaceans;Freshwater crayfish;CRD;Danube crayfish;3000;Live weight;5000
2018;BG;Bulgaria;Freshwater fish;Eel;ELE;European eel;27000;Live weight;139000
2018;BG;Bulgaria;Freshwater fish;Other freshwater fish;FBM;Freshwater bream;29000;Live weight;15000
2018;BG;Bulgaria;Freshwater fish;Carp;FCC;Crucian carp;0;Live weight;0
2018;BG;Bulgaria;Freshwater fish;Carp;FCG;Grass carp(=White amur);104000;Live weight;218000
2018;BG;Bulgaria;Freshwater fish;Carp;FCP;Common carp;2363000;Live weight;5328000
2018;BG;Bulgaria;Freshwater fish;Other freshwater fish;FPE;European perch;0;Live weight;1000
2018;BG;Bulgaria;Freshwater fish;Pike;FPI;Northern pike;6000;Live weight;15000
2018;BG;Bulgaria;Freshwater fish;Pike-perch;FPP;Pike-perch;58000;Live weight;144000
2018;BG;Bulgaria;Freshwater fish;Other freshwater fish;FTE;Tench;1000;Live weight;4000
2018;BG;Bulgaria;Miscellaneous aquatic products;Seaweed and other algae;HQW;Unicell. Chlorella green alga;1000;Live weight;2000
2018;BG;Bulgaria;Freshwater fish;Other freshwater fish;HUH;Beluga;2000;Live weight;15000
2018;BG;Bulgaria;Freshwater fish;Freshwater catfish;ITP;Channel catfish;14000;Live weight;24000
2018;BG;Bulgaria;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MSM;Mediterranean mussel;1526000;Live weight;1178000
2018;BG;Bulgaria;Freshwater fish;Other freshwater fish;PAM;Mississippi paddlefish;76000;Live weight;135000
2018;BG;Bulgaria;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;154000;Live weight;521000
2018;BG;Bulgaria;Freshwater fish;Other freshwater fish;SRE;Rudd;2000;Live weight;1000
2018;BG;Bulgaria;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;7000;Live weight;40000
2018;BG;Bulgaria;Freshwater fish;Carp;SVC;Silver carp;113000;Live weight;127000
2018;BG;Bulgaria;Salmonids;Trout;SVF;Brook trout;4000;Live weight;26000
2018;BG;Bulgaria;Salmonids;Trout;TRR;Rainbow trout;4793000;Live weight;18675000
2018;BG;Bulgaria;Salmonids;Trout;TRS;Sea trout;9000;Live weight;34000
2018;CY;Cyprus;Freshwater fish;Other freshwater fish;APB;Siberian sturgeon;3000;Live weight;55000
2018;CY;Cyprus;Other marine fish;Seabass, European;BSS;European seabass;2389000;Live weight;15576000
2018;CY;Cyprus;Other marine fish;Other marine fish;MGR;Meagre;1000;Live weight;6000
2018;CY;Cyprus;Crustaceans;Shrimp, warmwater;PNI;Indian white prawn;28000;Live weight;297000
2018;CY;Cyprus;Other marine fish;Seabream, gilthead;SBG;Gilthead seabream;4885000;Live weight;22759000
2018;CY;Cyprus;Salmonids;Trout;TRR;Rainbow trout;41000;Live weight;308000
2018;CZ;Czechia;Freshwater fish;Carp;BIC;Bighead carp;341000;Live weight;505000
2018;CZ;Czechia;Salmonids;Other salmonids;CIJ;Peled;5000;Live weight;18000
2018;CZ;Czechia;Freshwater fish;Eel;ELE;European eel;5000;Live weight;78000
2018;CZ;Czechia;Freshwater fish;Carp;FCG;Grass carp(=White amur);515000;Live weight;1205000
2018;CZ;Czechia;Freshwater fish;Carp;FCP;Common carp;18429000;Live weight;38805000
2018;CZ;Czechia;Freshwater fish;Other freshwater fish;FPE;European perch;14000;Live weight;26000
2018;CZ;Czechia;Freshwater fish;Pike;FPI;Northern pike;87000;Live weight;577000
2018;CZ;Czechia;Freshwater fish;Pike-perch;FPP;Pike-perch;62000;Live weight;568000
2018;CZ;Czechia;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;728000;Live weight;739000
2018;CZ;Czechia;Freshwater fish;Other freshwater fish;FTE;Tench;147000;Live weight;453000
2018;CZ;Czechia;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;91000;Live weight;455000
2018;CZ;Czechia;Freshwater fish;Carp;SVC;Silver carp;220000;Live weight;386000
2018;CZ;Czechia;Salmonids;Trout;SVF;Brook trout;322000;Live weight;1306000
2018;CZ;Czechia;Salmonids;Trout;TRR;Rainbow trout;784000;Live weight;3474000
2018;DE;Germany;Freshwater fish;Carp;BIC;Bighead carp;3000;Live weight;9000
2018;DE;Germany;Freshwater fish;Freshwater catfish;CLZ;North African catfish;780000;Live weight;2207000
2018;DE;Germany;Freshwater fish;Carp;CWG;Prussian carp;55000;Live weight;115000
2018;DE;Germany;Freshwater fish;Eel;ELE;European eel;1229000;Live weight;15817000
2018;DE;Germany;Freshwater fish;Other freshwater fish;FBM;Freshwater bream;2000;Live weight;6000
2018;DE;Germany;Freshwater fish;Carp;FCG;Grass carp(=White amur);78000;Live weight;340000
2018;DE;Germany;Freshwater fish;Carp;FCP;Common carp;4746000;Live weight;12244000
2018;DE;Germany;Freshwater fish;Pike;FPI;Northern pike;44000;Live weight;267000
2018;DE;Germany;Freshwater fish;Pike-perch;FPP;Pike-perch;54000;Live weight;651000
2018;DE;Germany;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MUS;Blue mussel;15864000;Live weight;34741000
2018;DE;Germany;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYG;Pacific cupped oyster;80000;Live weight;610000
2018;DE;Germany;Crustaceans;Shrimp, warmwater;PNV;Whiteleg shrimp;26000;Live weight;807000
2018;DE;Germany;Salmonids;Other salmonids;SLZ;Salmonids nei;1420000;Live weight;9103000
2018;DE;Germany;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;110000;Live weight;724000
2018;DE;Germany;Freshwater fish;Other freshwater fish;SRE;Rudd;24000;Live weight;118000
2018;DE;Germany;Freshwater fish;Carp;SVC;Silver carp;1000;Live weight;4000
2018;DE;Germany;Freshwater fish;Tilapia;TLP;Tilapias nei;142000;Live weight;497000
2018;DE;Germany;Salmonids;Other salmonids;TLV;Grayling;1000;Live weight;10000
2018;DE;Germany;Salmonids;Trout;TRR;Rainbow trout;7852000;Live weight;31407000
2018;DE;Germany;Salmonids;Trout;TRS;Sea trout;579000;Live weight;2895000
2018;DK;Denmark;Salmonids;Other salmonids;CHR;Chars nei;197000;Live weight;872000
2018;DK;Denmark;Freshwater fish;Eel;ELE;European eel;451000;Live weight;5026000
2018;DK;Denmark;Freshwater fish;Other freshwater fish;FPE;European perch;2000;Live weight;15000
2018;DK;Denmark;Freshwater fish;Pike-perch;FPP;Pike-perch;336000;Live weight;2478000
2018;DK;Denmark;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MUS;Blue mussel;2866000;Live weight;2140000
2018;DK;Denmark;Salmonids;Salmon;SAL;Atlantic salmon;1030000;Live weight;4834000
2018;DK;Denmark;Freshwater fish;Other freshwater fish;SBH;Striped bass, hybrid;18000;Live weight;133000
2018;DK;Denmark;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;3000;Live weight;54000
2018;DK;Denmark;Miscellaneous aquatic products;Seaweed and other algae;SWB;Brown seaweeds;12000;Live weight;6000
2018;DK;Denmark;Salmonids;Trout;TRR;Rainbow trout;28265000;Live weight;94485000
2018;DK;Denmark;Salmonids;Trout;TRS;Sea trout;15000;Live weight;72000
2018;EE;Estonia;Crustaceans;Freshwater crayfish;AAS;Noble crayfish;1000;Live weight;18000
2018;EE;Estonia;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;121000;Live weight;730000
2018;EE;Estonia;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;18000;Live weight;142000
2018;EE;Estonia;Salmonids;Trout;TRR;Rainbow trout;804000;Live weight;3303000
2018;FI;Finland;Other marine fish;Other marine fish;FIN;Finfishes nei;304000;Live weight;1876000
2018;FI;Finland;Salmonids;Other salmonids;PLN;European whitefish;839000;Live weight;7861000
2018;FI;Finland;Salmonids;Trout;TRR;Rainbow trout;13180000;Live weight;56345000
2018;HR;Croatia;Freshwater fish;Other freshwater fish;APR;Sterlet sturgeon;1000;Live weight;6000
2018;HR;Croatia;Tuna and tuna-like species;Tuna, bluefin;BFT;Atlantic bluefin tuna;3227000;Live weight;36925000
2018;HR;Croatia;Freshwater fish;Carp;BIC;Bighead carp;301000;Live weight;301000
2018;HR;Croatia;Other marine fish;Seabass, European;BSS;European seabass;6220000;Live weight;36693000
2018;HR;Croatia;Freshwater fish;Freshwater catfish;CLZ;North African catfish;20000;Live weight;45000
2018;HR;Croatia;Freshwater fish;Other freshwater fish;FBM;Freshwater bream;1000;Live weight;3000
2018;HR;Croatia;Freshwater fish;Carp;FCG;Grass carp(=White amur);141000;Live weight;246000
2018;HR;Croatia;Freshwater fish;Carp;FCP;Common carp;1959000;Live weight;4486000
2018;HR;Croatia;Freshwater fish;Pike;FPI;Northern pike;7000;Live weight;45000
2018;HR;Croatia;Freshwater fish;Pike-perch;FPP;Pike-perch;7000;Live weight;57000
2018;HR;Croatia;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;32000;Live weight;38000
2018;HR;Croatia;Freshwater fish;Other freshwater fish;FTE;Tench;1000;Live weight;4000
2018;HR;Croatia;Other marine fish;Other marine fish;MGR;Meagre;808000;Live weight;4954000
2018;HR;Croatia;Freshwater fish;Other freshwater fish;MPS;Largemouth black bass;0;Live weight;1000
2018;HR;Croatia;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MSM;Mediterranean mussel;882000;Live weight;1154000
2018;HR;Croatia;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYF;European flat oyster;54000;Live weight;622000
2018;HR;Croatia;Other marine fish;Seabream, gilthead;SBG;Gilthead seabream;5591000;Live weight;32891000
2018;HR;Croatia;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;23000;Live weight;112000
2018;HR;Croatia;Freshwater fish;Carp;SVC;Silver carp;36000;Live weight;34000
2018;HR;Croatia;Salmonids;Trout;TRR;Rainbow trout;336000;Live weight;1168000
2018;HR;Croatia;Salmonids;Trout;TRS;Sea trout;34000;Live weight;196000
2018;HU;Hungary;Freshwater fish;Freshwater catfish;CTO;Torpedo-shaped catfishes nei;3333000;Live weight;6381000
2018;HU;Hungary;Freshwater fish;Carp;FCG;Grass carp(=White amur);474000;Live weight;957000
2018;HU;Hungary;Freshwater fish;Carp;FCP;Common carp;11462000;Live weight;25799000
2018;HU;Hungary;Freshwater fish;Pike;FPI;Northern pike;23000;Live weight;127000
2018;HU;Hungary;Freshwater fish;Pike-perch;FPP;Pike-perch;53000;Live weight;454000
2018;HU;Hungary;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;787000;Live weight;937000
2018;HU;Hungary;Freshwater fish;Other freshwater fish;FTE;Tench;3000;Live weight;16000
2018;HU;Hungary;Freshwater fish;Carp;HXP;Carps nei;171000;Live weight;149000
2018;HU;Hungary;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;252000;Live weight;1414000
2018;HU;Hungary;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;69000;Live weight;1008000
